,syn_mRNA1_1,syn_mRNA2_1,syn_mRNA3_1,deg_mRNA_1,syn_Pep_1,deg_Pep_1,Pepmax_1,Km_1,deg_Ind_1,Ratio_1,state1_1,state2_1,syn_mRNA1_2,syn_mRNA2_2,syn_mRNA3_2,deg_mRNA_2,syn_Pep_2,deg_Pep_2,Pepmax_2,Km1_2,Km2_2,Ratio_2,state1_2,state2_2,syn_mRNA1_3,syn_mRNA2_3,syn_mRNA3_3,deg_mRNA_3,syn_Pep_3,deg_Pep_3,Pepmax_3,Km_3,deg_Ind_3,Ratio_3,state1_3,state2_3,syn_mRNA1_4,syn_mRNA2_4,syn_mRNA3_4,deg_mRNA_4,syn_Pep_4,deg_Pep_4,Pepmax_4,Km_4,deg_Ind_4,state1_4,state2_4,syn_mRNA1_5,syn_mRNA2_5,syn_mRNA3_5,deg_mRNA_5,syn_Pep_5,deg_Pep_5,Pepmax_5,Km1_5,Km2_5,state1_5,state2_5,syn_mRNA1_6,syn_mRNA2_6,syn_mRNA3_6,deg_mRNA_6,syn_Pep_6,deg_Pep_6,Pepmax_6,Km_6,deg_Ind_6,state1_6,state2_6,syn_mRNA1_7,syn_mRNA2_7,syn_mRNA3_7,deg_mRNA_7,syn_Pep_7,deg_Pep_7,Pepmax_7,Km_7,state1_7,state2_7,syn_mRNA1_8,syn_mRNA2_8,syn_mRNA3_8,deg_mRNA_8,syn_Pep_8,deg_Pep_8,Pepmax_8,Km_8,state1_8,state2_8,syn_mRNA1_9,syn_mRNA2_9,syn_mRNA3_9,deg_mRNA_9,syn_Pep_9,deg_Pep_9,Pepmax_9,deg_Ind_9,state1_9,state2_9,syn_mRNA1_10,syn_mRNA2_10,syn_mRNA3_10,deg_mRNA_10,syn_Pep_10,deg_Pep_10,Pepmax_10,deg_Ind_10,state1_10,state2_10,syn_mRNA1_11,syn_mRNA2_11,syn_mRNA3_11,deg_mRNA_11,syn_Pep_11,deg_Pep_11,Pepmax_11,state1_11,state2_11
93,5.291783045972554e-07,5.276943733980842e-07,1.1986717295948974e-07,0.1357,0.00520059332209903,0.002,9.473693370298042e-07,37.50618567922248,0.004625643801325968,0.44868573798282857,0.0,0.0,5.279548049079752e-07,5.3778240120869e-07,1.0746665485160384e-07,0.1357,0.005701974350331729,0.001982299494459609,8.982151160107798e-07,35.51041894922694,36.26546474410927,0.4910945765667078,0.0,0.0,5.267968227075956e-07,5e-07,1.0939386221110923e-07,0.1357,0.00502145681369248,0.0019917755192194477,9.020319867311038e-07,37.94727038027696,0.004506700789353649,0.490828738108201,0.0,0.0,5.046962804092561e-07,5.088234948651957e-07,1.1031099926406771e-07,0.1357,0.005,0.002,9.537351079242839e-07,40.0,0.004282089747541372,0.0,0.0,5.463372625512743e-07,5.303064195059847e-07,1.0514363208272185e-07,0.1357,0.006178125561669349,0.0019324454868109697,9.852260324153423e-07,40.0,40.0,0.0,0.0,5e-07,5.016746024071349e-07,1e-07,0.1357,0.0052882800704149215,0.0016846295123726966,9.085234426305314e-07,38.67543817075523,0.004433295479639868,0.0,0.0,5.415407785438104e-07,5e-07,1.0725240956564692e-07,0.1357,0.005,0.002,7.550777902673983e-07,39.69723802643191,0.0,0.0,5.583652626022216e-07,5.557153920392773e-07,1.0404031302038731e-07,0.1357,0.005996168448408456,0.0018927945939672033,1e-06,37.926815984098084,0.0,0.0,5.183819157841532e-07,5.377905365126147e-07,1.0237486515170491e-07,0.1357,0.005131138724404194,0.0015873111340956544,9.938618291463928e-07,0.0044965654307528675,0.0,0.0,5.281363863474096e-07,5.011090279368338e-07,1e-07,0.1357,0.00568403177537745,0.0018091426957870702,9.805985983044302e-07,0.004705278777268709,0.0,0.0,5e-07,5e-07,1.0177963109502253e-07,0.1357,0.005618119273458248,0.0017582927732447938,9.390516279575918e-07,0.0,0.0
94,5.291783045972554e-07,5.276943733980842e-07,1.1986717295948974e-07,0.1357,0.00520059332209903,0.002,9.473693370298042e-07,37.50618567922248,0.004625643801325968,0.44868573798282857,0.0,0.0,5.279548049079752e-07,5.3778240120869e-07,1.0746665485160384e-07,0.1357,0.005701974350331729,0.001982299494459609,8.982151160107798e-07,35.51041894922694,36.26546474410927,0.4910945765667078,0.0,0.0,5.30813509462764e-07,5e-07,1.0939386221110923e-07,0.1357,0.00502145681369248,0.0019917755192194477,9.020319867311038e-07,37.94727038027696,0.004506700789353649,0.490828738108201,0.0,0.0,5.046962804092561e-07,5.088234948651957e-07,1.1031099926406771e-07,0.1357,0.005,0.002,9.537351079242839e-07,40.0,0.004282089747541372,0.0,0.0,5.463372625512743e-07,5.303064195059847e-07,1.0514363208272185e-07,0.1357,0.006178125561669349,0.0019324454868109697,9.852260324153423e-07,40.0,40.0,0.0,0.0,5e-07,5.016746024071349e-07,1e-07,0.1357,0.0052882800704149215,0.0016846295123726966,9.085234426305314e-07,38.67543817075523,0.004433295479639868,0.0,0.0,5.415407785438104e-07,5e-07,1.0725240956564692e-07,0.1357,0.005,0.002,7.550777902673983e-07,39.69723802643191,0.0,0.0,5.583652626022216e-07,5.557153920392773e-07,1.0404031302038731e-07,0.1357,0.005996168448408456,0.0018927945939672033,1e-06,37.926815984098084,0.0,0.0,5.183819157841532e-07,5.377905365126147e-07,1.0237486515170491e-07,0.1357,0.005131138724404194,0.0015873111340956544,9.938618291463928e-07,0.0044965654307528675,0.0,0.0,5.281363863474096e-07,5.011090279368338e-07,1e-07,0.1357,0.00568403177537745,0.0018091426957870702,9.805985983044302e-07,0.004705278777268709,0.0,0.0,5e-07,5e-07,1.0177963109502253e-07,0.1357,0.005618119273458248,0.0017582927732447938,9.390516279575918e-07,0.0,0.0
95,5.291783045972554e-07,5.276943733980842e-07,1.1986717295948974e-07,0.1357,0.00520059332209903,0.002,9.473693370298042e-07,37.50618567922248,0.004625643801325968,0.44868573798282857,0.0,0.0,5.279548049079752e-07,5.3778240120869e-07,1.0746665485160384e-07,0.1357,0.005701974350331729,0.001982299494459609,8.982151160107798e-07,35.51041894922694,36.26546474410927,0.4910945765667078,0.0,0.0,5.30813509462764e-07,5.289716001421043e-07,1.0939386221110923e-07,0.1357,0.00502145681369248,0.0019917755192194477,9.020319867311038e-07,37.94727038027696,0.004506700789353649,0.490828738108201,0.0,0.0,5.046962804092561e-07,5.088234948651957e-07,1.1031099926406771e-07,0.1357,0.005,0.002,9.537351079242839e-07,40.0,0.004282089747541372,0.0,0.0,5.463372625512743e-07,5.303064195059847e-07,1.0514363208272185e-07,0.1357,0.006178125561669349,0.0019324454868109697,9.852260324153423e-07,40.0,40.0,0.0,0.0,5e-07,5.016746024071349e-07,1e-07,0.1357,0.0052882800704149215,0.0016846295123726966,9.085234426305314e-07,38.67543817075523,0.004433295479639868,0.0,0.0,5.415407785438104e-07,5e-07,1.0725240956564692e-07,0.1357,0.005,0.002,7.550777902673983e-07,39.69723802643191,0.0,0.0,5.583652626022216e-07,5.557153920392773e-07,1.0404031302038731e-07,0.1357,0.005996168448408456,0.0018927945939672033,1e-06,37.926815984098084,0.0,0.0,5.183819157841532e-07,5.377905365126147e-07,1.0237486515170491e-07,0.1357,0.005131138724404194,0.0015873111340956544,9.938618291463928e-07,0.0044965654307528675,0.0,0.0,5.281363863474096e-07,5.011090279368338e-07,1e-07,0.1357,0.00568403177537745,0.0018091426957870702,9.805985983044302e-07,0.004705278777268709,0.0,0.0,5e-07,5e-07,1.0177963109502253e-07,0.1357,0.005618119273458248,0.0017582927732447938,9.390516279575918e-07,0.0,0.0
96,5.291783045972554e-07,5.276943733980842e-07,1.1986717295948974e-07,0.1357,0.00520059332209903,0.002,9.473693370298042e-07,37.50618567922248,0.004625643801325968,0.44868573798282857,0.0,0.0,5.279548049079752e-07,5.3778240120869e-07,1.0746665485160384e-07,0.1357,0.005701974350331729,0.001982299494459609,8.982151160107798e-07,35.51041894922694,36.26546474410927,0.4910945765667078,0.0,0.0,5.30813509462764e-07,5.289716001421043e-07,1.0939386221110923e-07,0.1357,0.00502145681369248,0.0019917755192194477,8.197363501309789e-07,37.94727038027696,0.004506700789353649,0.490828738108201,0.0,0.0,5.046962804092561e-07,5.088234948651957e-07,1.1031099926406771e-07,0.1357,0.005,0.002,9.537351079242839e-07,40.0,0.004282089747541372,0.0,0.0,5.463372625512743e-07,5.303064195059847e-07,1.0514363208272185e-07,0.1357,0.006178125561669349,0.0019324454868109697,9.852260324153423e-07,40.0,40.0,0.0,0.0,5e-07,5.016746024071349e-07,1e-07,0.1357,0.0052882800704149215,0.0016846295123726966,9.085234426305314e-07,38.67543817075523,0.004433295479639868,0.0,0.0,5.415407785438104e-07,5e-07,1.0725240956564692e-07,0.1357,0.005,0.002,7.550777902673983e-07,39.69723802643191,0.0,0.0,5.583652626022216e-07,5.557153920392773e-07,1.0404031302038731e-07,0.1357,0.005996168448408456,0.0018927945939672033,1e-06,37.926815984098084,0.0,0.0,5.183819157841532e-07,5.377905365126147e-07,1.0237486515170491e-07,0.1357,0.005131138724404194,0.0015873111340956544,9.938618291463928e-07,0.0044965654307528675,0.0,0.0,5.281363863474096e-07,5.011090279368338e-07,1e-07,0.1357,0.00568403177537745,0.0018091426957870702,9.805985983044302e-07,0.004705278777268709,0.0,0.0,5e-07,5e-07,1.0177963109502253e-07,0.1357,0.005618119273458248,0.0017582927732447938,9.390516279575918e-07,0.0,0.0
97,5.291783045972554e-07,5.276943733980842e-07,1.1986717295948974e-07,0.1357,0.00520059332209903,0.002,9.473693370298042e-07,37.50618567922248,0.004625643801325968,0.44868573798282857,0.0,0.0,5.279548049079752e-07,5.3778240120869e-07,1.0746665485160384e-07,0.1357,0.005701974350331729,0.001982299494459609,8.982151160107798e-07,35.51041894922694,36.26546474410927,0.4910945765667078,0.0,0.0,5.30813509462764e-07,5.289716001421043e-07,1.0939386221110923e-07,0.1357,0.00502145681369248,0.0019917755192194477,8.197363501309789e-07,36.58160910704228,0.004506700789353649,0.490828738108201,0.0,0.0,5.046962804092561e-07,5.088234948651957e-07,1.1031099926406771e-07,0.1357,0.005,0.002,9.537351079242839e-07,40.0,0.004282089747541372,0.0,0.0,5.463372625512743e-07,5.303064195059847e-07,1.0514363208272185e-07,0.1357,0.006178125561669349,0.0019324454868109697,9.852260324153423e-07,40.0,40.0,0.0,0.0,5e-07,5.016746024071349e-07,1e-07,0.1357,0.0052882800704149215,0.0016846295123726966,9.085234426305314e-07,38.67543817075523,0.004433295479639868,0.0,0.0,5.415407785438104e-07,5e-07,1.0725240956564692e-07,0.1357,0.005,0.002,7.550777902673983e-07,39.69723802643191,0.0,0.0,5.583652626022216e-07,5.557153920392773e-07,1.0404031302038731e-07,0.1357,0.005996168448408456,0.0018927945939672033,1e-06,37.926815984098084,0.0,0.0,5.183819157841532e-07,5.377905365126147e-07,1.0237486515170491e-07,0.1357,0.005131138724404194,0.0015873111340956544,9.938618291463928e-07,0.0044965654307528675,0.0,0.0,5.281363863474096e-07,5.011090279368338e-07,1e-07,0.1357,0.00568403177537745,0.0018091426957870702,9.805985983044302e-07,0.004705278777268709,0.0,0.0,5e-07,5e-07,1.0177963109502253e-07,0.1357,0.005618119273458248,0.0017582927732447938,9.390516279575918e-07,0.0,0.0
98,5.291783045972554e-07,5.276943733980842e-07,1.1986717295948974e-07,0.1357,0.00520059332209903,0.002,9.473693370298042e-07,37.50618567922248,0.004625643801325968,0.44868573798282857,0.0,0.0,5.279548049079752e-07,5.3778240120869e-07,1.0746665485160384e-07,0.1357,0.005701974350331729,0.001982299494459609,8.982151160107798e-07,35.51041894922694,36.26546474410927,0.4910945765667078,0.0,0.0,5.30813509462764e-07,5.289716001421043e-07,1.0939386221110923e-07,0.1357,0.00502145681369248,0.0019917755192194477,8.197363501309789e-07,36.58160910704228,0.004506700789353649,0.490828738108201,0.0,0.0,5.1750148152497e-07,5.088234948651957e-07,1.1031099926406771e-07,0.1357,0.005,0.002,9.537351079242839e-07,40.0,0.004282089747541372,0.0,0.0,5.463372625512743e-07,5.303064195059847e-07,1.0514363208272185e-07,0.1357,0.006178125561669349,0.0019324454868109697,9.852260324153423e-07,40.0,40.0,0.0,0.0,5e-07,5.016746024071349e-07,1e-07,0.1357,0.0052882800704149215,0.0016846295123726966,9.085234426305314e-07,38.67543817075523,0.004433295479639868,0.0,0.0,5.415407785438104e-07,5e-07,1.0725240956564692e-07,0.1357,0.005,0.002,7.550777902673983e-07,39.69723802643191,0.0,0.0,5.583652626022216e-07,5.557153920392773e-07,1.0404031302038731e-07,0.1357,0.005996168448408456,0.0018927945939672033,1e-06,37.926815984098084,0.0,0.0,5.183819157841532e-07,5.377905365126147e-07,1.0237486515170491e-07,0.1357,0.005131138724404194,0.0015873111340956544,9.938618291463928e-07,0.0044965654307528675,0.0,0.0,5.281363863474096e-07,5.011090279368338e-07,1e-07,0.1357,0.00568403177537745,0.0018091426957870702,9.805985983044302e-07,0.004705278777268709,0.0,0.0,5e-07,5e-07,1.0177963109502253e-07,0.1357,0.005618119273458248,0.0017582927732447938,9.390516279575918e-07,0.0,0.0
99,5.291783045972554e-07,5.276943733980842e-07,1.1986717295948974e-07,0.1357,0.00520059332209903,0.002,9.473693370298042e-07,37.50618567922248,0.004625643801325968,0.44868573798282857,0.0,0.0,5.279548049079752e-07,5.3778240120869e-07,1.0746665485160384e-07,0.1357,0.005701974350331729,0.001982299494459609,8.982151160107798e-07,35.51041894922694,36.26546474410927,0.4910945765667078,0.0,0.0,5.30813509462764e-07,5.289716001421043e-07,1.0939386221110923e-07,0.1357,0.00502145681369248,0.0019917755192194477,8.197363501309789e-07,36.58160910704228,0.004506700789353649,0.490828738108201,0.0,0.0,5.1750148152497e-07,5.27275511129949e-07,1.1031099926406771e-07,0.1357,0.005,0.002,9.537351079242839e-07,40.0,0.004282089747541372,0.0,0.0,5.463372625512743e-07,5.303064195059847e-07,1.0514363208272185e-07,0.1357,0.006178125561669349,0.0019324454868109697,9.852260324153423e-07,40.0,40.0,0.0,0.0,5e-07,5.016746024071349e-07,1e-07,0.1357,0.0052882800704149215,0.0016846295123726966,9.085234426305314e-07,38.67543817075523,0.004433295479639868,0.0,0.0,5.415407785438104e-07,5e-07,1.0725240956564692e-07,0.1357,0.005,0.002,7.550777902673983e-07,39.69723802643191,0.0,0.0,5.583652626022216e-07,5.557153920392773e-07,1.0404031302038731e-07,0.1357,0.005996168448408456,0.0018927945939672033,1e-06,37.926815984098084,0.0,0.0,5.183819157841532e-07,5.377905365126147e-07,1.0237486515170491e-07,0.1357,0.005131138724404194,0.0015873111340956544,9.938618291463928e-07,0.0044965654307528675,0.0,0.0,5.281363863474096e-07,5.011090279368338e-07,1e-07,0.1357,0.00568403177537745,0.0018091426957870702,9.805985983044302e-07,0.004705278777268709,0.0,0.0,5e-07,5e-07,1.0177963109502253e-07,0.1357,0.005618119273458248,0.0017582927732447938,9.390516279575918e-07,0.0,0.0
100,5.291783045972554e-07,5.276943733980842e-07,1.1986717295948974e-07,0.1357,0.00520059332209903,0.002,9.473693370298042e-07,37.50618567922248,0.004625643801325968,0.44868573798282857,0.0,0.0,5.279548049079752e-07,5.3778240120869e-07,1.0746665485160384e-07,0.1357,0.005701974350331729,0.001982299494459609,8.982151160107798e-07,35.51041894922694,36.26546474410927,0.4910945765667078,0.0,0.0,5.30813509462764e-07,5.289716001421043e-07,1.0939386221110923e-07,0.1357,0.00502145681369248,0.0019917755192194477,8.197363501309789e-07,36.58160910704228,0.004506700789353649,0.490828738108201,0.0,0.0,5.1750148152497e-07,5.27275511129949e-07,1.1031099926406771e-07,0.1357,0.005,0.0018597627677551737,9.537351079242839e-07,40.0,0.004282089747541372,0.0,0.0,5.463372625512743e-07,5.303064195059847e-07,1.0514363208272185e-07,0.1357,0.006178125561669349,0.0019324454868109697,9.852260324153423e-07,40.0,40.0,0.0,0.0,5e-07,5.016746024071349e-07,1e-07,0.1357,0.0052882800704149215,0.0016846295123726966,9.085234426305314e-07,38.67543817075523,0.004433295479639868,0.0,0.0,5.415407785438104e-07,5e-07,1.0725240956564692e-07,0.1357,0.005,0.002,7.550777902673983e-07,39.69723802643191,0.0,0.0,5.583652626022216e-07,5.557153920392773e-07,1.0404031302038731e-07,0.1357,0.005996168448408456,0.0018927945939672033,1e-06,37.926815984098084,0.0,0.0,5.183819157841532e-07,5.377905365126147e-07,1.0237486515170491e-07,0.1357,0.005131138724404194,0.0015873111340956544,9.938618291463928e-07,0.0044965654307528675,0.0,0.0,5.281363863474096e-07,5.011090279368338e-07,1e-07,0.1357,0.00568403177537745,0.0018091426957870702,9.805985983044302e-07,0.004705278777268709,0.0,0.0,5e-07,5e-07,1.0177963109502253e-07,0.1357,0.005618119273458248,0.0017582927732447938,9.390516279575918e-07,0.0,0.0
101,5.291783045972554e-07,5.276943733980842e-07,1.1986717295948974e-07,0.1357,0.00520059332209903,0.002,9.473693370298042e-07,37.50618567922248,0.004625643801325968,0.44868573798282857,0.0,0.0,5.279548049079752e-07,5.3778240120869e-07,1.0746665485160384e-07,0.1357,0.005701974350331729,0.001982299494459609,8.982151160107798e-07,35.51041894922694,36.26546474410927,0.4910945765667078,0.0,0.0,5.30813509462764e-07,5.289716001421043e-07,1.0939386221110923e-07,0.1357,0.00502145681369248,0.0019917755192194477,8.197363501309789e-07,36.58160910704228,0.004506700789353649,0.490828738108201,0.0,0.0,5.1750148152497e-07,5.27275511129949e-07,1.1031099926406771e-07,0.1357,0.005,0.0018597627677551737,9.159396290794005e-07,40.0,0.004282089747541372,0.0,0.0,5.463372625512743e-07,5.303064195059847e-07,1.0514363208272185e-07,0.1357,0.006178125561669349,0.0019324454868109697,9.852260324153423e-07,40.0,40.0,0.0,0.0,5e-07,5.016746024071349e-07,1e-07,0.1357,0.0052882800704149215,0.0016846295123726966,9.085234426305314e-07,38.67543817075523,0.004433295479639868,0.0,0.0,5.415407785438104e-07,5e-07,1.0725240956564692e-07,0.1357,0.005,0.002,7.550777902673983e-07,39.69723802643191,0.0,0.0,5.583652626022216e-07,5.557153920392773e-07,1.0404031302038731e-07,0.1357,0.005996168448408456,0.0018927945939672033,1e-06,37.926815984098084,0.0,0.0,5.183819157841532e-07,5.377905365126147e-07,1.0237486515170491e-07,0.1357,0.005131138724404194,0.0015873111340956544,9.938618291463928e-07,0.0044965654307528675,0.0,0.0,5.281363863474096e-07,5.011090279368338e-07,1e-07,0.1357,0.00568403177537745,0.0018091426957870702,9.805985983044302e-07,0.004705278777268709,0.0,0.0,5e-07,5e-07,1.0177963109502253e-07,0.1357,0.005618119273458248,0.0017582927732447938,9.390516279575918e-07,0.0,0.0
102,5.291783045972554e-07,5.276943733980842e-07,1.1986717295948974e-07,0.1357,0.00520059332209903,0.002,9.473693370298042e-07,37.50618567922248,0.004625643801325968,0.44868573798282857,0.0,0.0,5.279548049079752e-07,5.3778240120869e-07,1.0746665485160384e-07,0.1357,0.005701974350331729,0.001982299494459609,8.982151160107798e-07,35.51041894922694,36.26546474410927,0.4910945765667078,0.0,0.0,5.30813509462764e-07,5.289716001421043e-07,1.0939386221110923e-07,0.1357,0.00502145681369248,0.0019917755192194477,8.197363501309789e-07,36.58160910704228,0.004506700789353649,0.490828738108201,0.0,0.0,5.1750148152497e-07,5.27275511129949e-07,1.1031099926406771e-07,0.1357,0.005,0.0018597627677551737,9.159396290794005e-07,40.0,0.004282089747541372,0.0,0.0,5.554931352302473e-07,5.303064195059847e-07,1.0514363208272185e-07,0.1357,0.006178125561669349,0.0019324454868109697,9.852260324153423e-07,40.0,40.0,0.0,0.0,5e-07,5.016746024071349e-07,1e-07,0.1357,0.0052882800704149215,0.0016846295123726966,9.085234426305314e-07,38.67543817075523,0.004433295479639868,0.0,0.0,5.415407785438104e-07,5e-07,1.0725240956564692e-07,0.1357,0.005,0.002,7.550777902673983e-07,39.69723802643191,0.0,0.0,5.583652626022216e-07,5.557153920392773e-07,1.0404031302038731e-07,0.1357,0.005996168448408456,0.0018927945939672033,1e-06,37.926815984098084,0.0,0.0,5.183819157841532e-07,5.377905365126147e-07,1.0237486515170491e-07,0.1357,0.005131138724404194,0.0015873111340956544,9.938618291463928e-07,0.0044965654307528675,0.0,0.0,5.281363863474096e-07,5.011090279368338e-07,1e-07,0.1357,0.00568403177537745,0.0018091426957870702,9.805985983044302e-07,0.004705278777268709,0.0,0.0,5e-07,5e-07,1.0177963109502253e-07,0.1357,0.005618119273458248,0.0017582927732447938,9.390516279575918e-07,0.0,0.0
103,5.291783045972554e-07,5.276943733980842e-07,1.1986717295948974e-07,0.1357,0.00520059332209903,0.002,9.473693370298042e-07,37.50618567922248,0.004625643801325968,0.44868573798282857,0.0,0.0,5.279548049079752e-07,5.3778240120869e-07,1.0746665485160384e-07,0.1357,0.005701974350331729,0.001982299494459609,8.982151160107798e-07,35.51041894922694,36.26546474410927,0.4910945765667078,0.0,0.0,5.30813509462764e-07,5.289716001421043e-07,1.0939386221110923e-07,0.1357,0.00502145681369248,0.0019917755192194477,8.197363501309789e-07,36.58160910704228,0.004506700789353649,0.490828738108201,0.0,0.0,5.1750148152497e-07,5.27275511129949e-07,1.1031099926406771e-07,0.1357,0.005,0.0018597627677551737,9.159396290794005e-07,40.0,0.004282089747541372,0.0,0.0,5.554931352302473e-07,5.825308909140054e-07,1.0514363208272185e-07,0.1357,0.006178125561669349,0.0019324454868109697,9.852260324153423e-07,40.0,40.0,0.0,0.0,5e-07,5.016746024071349e-07,1e-07,0.1357,0.0052882800704149215,0.0016846295123726966,9.085234426305314e-07,38.67543817075523,0.004433295479639868,0.0,0.0,5.415407785438104e-07,5e-07,1.0725240956564692e-07,0.1357,0.005,0.002,7.550777902673983e-07,39.69723802643191,0.0,0.0,5.583652626022216e-07,5.557153920392773e-07,1.0404031302038731e-07,0.1357,0.005996168448408456,0.0018927945939672033,1e-06,37.926815984098084,0.0,0.0,5.183819157841532e-07,5.377905365126147e-07,1.0237486515170491e-07,0.1357,0.005131138724404194,0.0015873111340956544,9.938618291463928e-07,0.0044965654307528675,0.0,0.0,5.281363863474096e-07,5.011090279368338e-07,1e-07,0.1357,0.00568403177537745,0.0018091426957870702,9.805985983044302e-07,0.004705278777268709,0.0,0.0,5e-07,5e-07,1.0177963109502253e-07,0.1357,0.005618119273458248,0.0017582927732447938,9.390516279575918e-07,0.0,0.0
104,5.291783045972554e-07,5.276943733980842e-07,1.1986717295948974e-07,0.1357,0.00520059332209903,0.002,9.473693370298042e-07,37.50618567922248,0.004625643801325968,0.44868573798282857,0.0,0.0,5.279548049079752e-07,5.3778240120869e-07,1.0746665485160384e-07,0.1357,0.005701974350331729,0.001982299494459609,8.982151160107798e-07,35.51041894922694,36.26546474410927,0.4910945765667078,0.0,0.0,5.30813509462764e-07,5.289716001421043e-07,1.0939386221110923e-07,0.1357,0.00502145681369248,0.0019917755192194477,8.197363501309789e-07,36.58160910704228,0.004506700789353649,0.490828738108201,0.0,0.0,5.1750148152497e-07,5.27275511129949e-07,1.1031099926406771e-07,0.1357,0.005,0.0018597627677551737,9.159396290794005e-07,40.0,0.004282089747541372,0.0,0.0,5.554931352302473e-07,5.825308909140054e-07,1.1411034295810589e-07,0.1357,0.006178125561669349,0.0019324454868109697,9.852260324153423e-07,40.0,40.0,0.0,0.0,5e-07,5.016746024071349e-07,1e-07,0.1357,0.0052882800704149215,0.0016846295123726966,9.085234426305314e-07,38.67543817075523,0.004433295479639868,0.0,0.0,5.415407785438104e-07,5e-07,1.0725240956564692e-07,0.1357,0.005,0.002,7.550777902673983e-07,39.69723802643191,0.0,0.0,5.583652626022216e-07,5.557153920392773e-07,1.0404031302038731e-07,0.1357,0.005996168448408456,0.0018927945939672033,1e-06,37.926815984098084,0.0,0.0,5.183819157841532e-07,5.377905365126147e-07,1.0237486515170491e-07,0.1357,0.005131138724404194,0.0015873111340956544,9.938618291463928e-07,0.0044965654307528675,0.0,0.0,5.281363863474096e-07,5.011090279368338e-07,1e-07,0.1357,0.00568403177537745,0.0018091426957870702,9.805985983044302e-07,0.004705278777268709,0.0,0.0,5e-07,5e-07,1.0177963109502253e-07,0.1357,0.005618119273458248,0.0017582927732447938,9.390516279575918e-07,0.0,0.0
105,5.291783045972554e-07,5.276943733980842e-07,1.1986717295948974e-07,0.1357,0.00520059332209903,0.002,9.473693370298042e-07,37.50618567922248,0.004625643801325968,0.44868573798282857,0.0,0.0,5.279548049079752e-07,5.3778240120869e-07,1.0746665485160384e-07,0.1357,0.005701974350331729,0.001982299494459609,8.982151160107798e-07,35.51041894922694,36.26546474410927,0.4910945765667078,0.0,0.0,5.30813509462764e-07,5.289716001421043e-07,1.0939386221110923e-07,0.1357,0.00502145681369248,0.0019917755192194477,8.197363501309789e-07,36.58160910704228,0.004506700789353649,0.490828738108201,0.0,0.0,5.1750148152497e-07,5.27275511129949e-07,1.1031099926406771e-07,0.1357,0.005,0.0018597627677551737,9.159396290794005e-07,40.0,0.004282089747541372,0.0,0.0,5.554931352302473e-07,5.825308909140054e-07,1.1411034295810589e-07,0.1357,0.006446427314625223,0.0019324454868109697,9.852260324153423e-07,40.0,40.0,0.0,0.0,5e-07,5.016746024071349e-07,1e-07,0.1357,0.0052882800704149215,0.0016846295123726966,9.085234426305314e-07,38.67543817075523,0.004433295479639868,0.0,0.0,5.415407785438104e-07,5e-07,1.0725240956564692e-07,0.1357,0.005,0.002,7.550777902673983e-07,39.69723802643191,0.0,0.0,5.583652626022216e-07,5.557153920392773e-07,1.0404031302038731e-07,0.1357,0.005996168448408456,0.0018927945939672033,1e-06,37.926815984098084,0.0,0.0,5.183819157841532e-07,5.377905365126147e-07,1.0237486515170491e-07,0.1357,0.005131138724404194,0.0015873111340956544,9.938618291463928e-07,0.0044965654307528675,0.0,0.0,5.281363863474096e-07,5.011090279368338e-07,1e-07,0.1357,0.00568403177537745,0.0018091426957870702,9.805985983044302e-07,0.004705278777268709,0.0,0.0,5e-07,5e-07,1.0177963109502253e-07,0.1357,0.005618119273458248,0.0017582927732447938,9.390516279575918e-07,0.0,0.0
